send_date,send_time,medium,segment,category,purpose,offer_type,offer_detail,title,content,target_count,ctr,cvr
2026. 4. 4,9:15,푸시,지원 요청,기타,코아시스_1주차,안내,단순 안내,🌸코아시스 EVENT 봄을 찾기,(광고) 코아시스에서 봄을 찾아 보세요! 봄 시즌 인기 스킨케어 [최대 75%] 할인 혜택을 놓치지 마세요! (4/1~4/30) (수신거부: 앱설정),"44,221",0.29%,0.00%
2026. 4. 6,9:36,WEB,카탈로그,식품,현대톡마트,안내,920원,🔥 현대톡마트는 지금 [수산대전] 중,"(광고) 싱싱한 완도활전복 1kg에 단 21,920원이면 말 다 했죠? 지금 구경하고 냉장고를 채워보세요! 👉 (수신거부:웹설정)","381,288",1.27%,0.00%
2026. 4. 6,12:20,친구톡,우수 임박,패션의류,VIP슈퍼패스 안내,안내,5% ,[현대홈쇼핑],"🎉{{custNm||고객}}님 축하합니다! VIP 슈퍼패스 대상자에 선정되셨어요!👑 VIP 슈퍼패스란?우수고객으로 가는 가장 빠른 방법! 4/6(월)~15(일)동안 상품 2건만 구매하면행사 종료 2일 후 플래티넘(VIP) 등급 자동 지급!■ 플래티넘(VIP)이 되면 받는 3가지 혜택·  시크릿 라이브 초대·  VIP 전용 특가 구매·  우수고객 전용 이벤트■ 그리고 두 개 더!·  5,000원 / 3,000원 할인쿠폰 ·  5% 할인쿠폰까지 즉시 지급!다음주까지 딱 2건만 구매하고바로 VIP 혜택을 도전해 보세요 💪","4,140",6.11%,2.97%
2026. 4. 6,12:20,문자,우수 임박,패션의류,VIP슈퍼패스 안내,안내,5% ,[현대홈쇼핑],"(광고)[현대홈쇼핑]{{custNm||고객}}님 축하합니다!  VIP 슈퍼패스 대상자에 선정되셨어요!■ VIP 슈퍼패스란?- 우수고객으로 가는 가장 빠른 방법! - 4/6(월)~15(일)동안 상품 2건만 구매 시- 행사 종료 2일 후 플래티넘(VIP) 등급 자동 지급■ 플래티넘(VIP)이 되면 받는 3가지 혜택- 시크릿 라이브 초대- VIP 전용 특가 구매- 우수고객 전용 이벤트■ 그리고 두 개 더!- 5,000원 / 3,000원 할인쿠폰 - 5% 할인쿠폰까지 즉시 지급!■ VIP 슈퍼패스 지금 도전하기!→ hmall.kr/BZsIAy딱 2건만 구매하고다음주에 바로 VIP가 되어 보세요!무료수신거부 : 080-355-0000","2,149",4.05%,3.12%
2026. 4. 8,9:15,WEB,카탈로그,패션의류,현대톡패션,안내,단순 안내,오늘도 젊어 보인다는 말 들었어요 🤭,(광고)🌸산뜻한 봄 패션 [최대 73%] 할인 받고 미리 준비해 보세요!(수신거부:웹설정),"382,148",1.14%,0.00%
2026. 4. 10,18:40,푸시,골드 하위,등급/혜택,등급쿠폰안내,안내,"3,000원","⏰[3,000원] 아직 안 받으셨나요?",(광고)이번 달 할인 혜택을 확인해 보세요! {{custGrd||회원등급}} 전용 쿠폰이 자고 있어요💤  ※마이페이지 > 쿠폰함에서 확인(수신거부:앱설정),"97,065",0.50%,1.94%
2026. 4. 10,18:50,푸시,콜드 유저,등급/혜택,등급쿠폰안내,안내,"3,000원","⏰[3,000원] 아직 안 받으셨나요?",(광고)이번 달 할인 혜택을 확인해 보세요! {{custGrd||회원등급}} 전용 쿠폰이 자고 있어요💤  ※마이페이지 > 쿠폰함에서 확인(수신거부:앱설정),"68,993",0.41%,1.30%
2026. 4. 10,12:30,WEB,지원 요청,패션의류,코아시스_2주차,안내,100% ,💄 코아시스 5대 브랜드 특집전,"(광고)구매 고객 모두 100% 사은품 증정🎁인기 상품 [최대 92%] 파격 할인! 단 11일 한정, 선착순 혜택 마감 임박! 4/9~4/19(수신거부:웹설정)","1,156,134",0.66%,0.00%
2026. 4. 10,18:30,푸시,골드 상위,등급/혜택,등급쿠폰안내,안내,"3,000원","⏰[3,000원] 안 받으셨나요?",(광고)이번 달 할인 혜택을 확인해 보세요! {{custGrd||회원등급}} 전용 쿠폰이 자고 있어요💤 ※마이페이지 > 쿠폰함에서 확인(수신거부:앱설정),"34,316",1.00%,3.56%
2026. 4. 11,9:15,푸시,지원 요청,패션의류,코아시스_2주차,안내,100% ,💄 코아시스 5대 브랜드 특집전,"(광고) 구매고객 모두에게 100% 사은품 증정 🎁 인기 상품 [최대 92%] 파격 할인! 단 11일 한정, 선착순 혜택 마감 임박! 4/9~4/19 (수신거부: 앱설정)","46,111",0.38%,0.00%
2026. 4. 11,9:10,친구톡,지원 요청,패션의류,코아시스_2주차,안내,100% ,[현대홈쇼핑],"🎊 코아시스 5대 브랜드 특집전 기념,구매 고객 전원 100% 사은품 증정!인기 상품 [최대 92%] 역대급 할인에풍성한 사은품 혜택까지 지금 바로 만나보세요.■ [최대 92%] 할인 특가① 메디필 볼륨 리프팅 올인원 포도앰플 5,900원② VT PDRN 리들샷 크림 9,900원③ AHC 라이트 선세럼 13,900원■ 사은품 혜택 안내① 구매 고객 전원 : 마스크팩 증정(2종 중 택1)- AHC 순면 마스크 / 메디필 수분 마스크② 1만원 이상 구매 : 미니 기초 제품 증정 (3종 중 택1)- VT 리들샷 키트/김정문 미니 기초 3종/센텔리안24 마데카크림 미니■ 기간 : 4/9(목)~4/19(일)■ 꼭 알아두세요- 당사 사정에 따라 사전 고지 없이 변경/종료될 수 있음","29,988",0.66%,0.00%
2026. 4. 11,9:10,문자,지원 요청,패션의류,코아시스_2주차,안내,100% ,[현대홈쇼핑],"(광고)[현대홈쇼핑]코아시스 5대 브랜드 특집전 기념, 구매 고객 전원 100% 사은품을 드려요♪ 인기 상품 [최대 92%] 역대급 할인에 풍성한 사은품 혜택까지! 지금 바로 만나보세요.■ 행사상품 보러가기→ hmall.kr/BoFtZ6■ 사은품 혜택 안내① 구매 고객 전원 : 마스크팩 증정 (2종 중 택1)- AHC 순면 마스크 / 메디필 수분 마스크② 1만원 이상 구매 : 미니 기초 제품 증정 (3종 중 택1)- VT 리들샷 키트 / 김정문 미니 기초 3종 키트 / 센텔리안24 마데카크림 미니■ [최대 92%] 특가 찬스① 메디필 펩타이드9 볼륨 리프팅 올인원 포도앰플 프로 30ml 5,900원② VT 피디알엔 리들샷 크림 50ml 9,900원③ AHC 세이프온 라이트 선세럼 EX 40ml 13,900원④ 김정문알로에 큐어 피토그린 앰플마스크 15매입 14,000원 ⑤ 센텔리안24 골든 마데카크림50ml 20,000원■ 기간 : 4/9(목)~4/19(일)■ 보물상자 열고 적립금 받기→ hmall.kr/BLHFqj■ 꼭 알아두세요*본 행사는 당사의 사정에 따라 사전 고지 없이 변경 혹은 조기 종료될 수 있습니다.무료수신거부 : 080-355-0000","31,558",1.33%,0.00%
2026. 4. 11,12:30,푸시,콜드 유저,등급/혜택,웰컴쿠폰팩(월초),안내,"50,000원","💌 {{custNm||고객}}님, 축하드립니다!","(광고) 지금 오면 🔻5O,OOO원 할인 가능해요{{custNm||고객}}님만을 위한 더 크고 편해진 혜택 확인하기👉(수신거부:앱설정)","49,753",1.58%,2.04%
2026. 4. 11,12:45,푸시,실버 고객,등급/혜택,웰컴쿠폰팩(월초),안내,"50,000원","💌 {{custNm||고객}}님, 축하드립니다!","(광고) 지금 오면 🔻5O,OOO원 할인 가능해요{{custNm||고객}}님만을 위한 더 크고 편해진 혜택 확인하기👉(수신거부:앱설정)","86,236",2.00%,1.07%
2026. 4. 11,11:10,WEB,플랫폼행사,등급/혜택,최상위페스타,안내,10% ,💰 현대홈쇼핑 쇼핑지원금 최대 280억!,"(광고) Hmall은 지금 최·상·위 페스타 진행중🔥 역대급 할인 쿠폰부터, 매일 결제 금액의 10% 적립과 구매 사은품 증정까지! 잘만 하면 오늘 대박 득템할 수 있겠는데요?(수신거부:웹설정)","403,994",1.10%,0.00%
2026. 4. 12,10:00,WEB,플랫폼행사,기타,보물상자,안내,단순 안내,💰 현대홈쇼핑 쇼핑지원금 최대 280억 지급 중!,(광고) 아직도 🗝️ 보물상자 열지 않은 사람이 있나요? 오늘 나의 행운을 테스트 해보세요! 지금 무료로 보물상자 받으러 가기 👉(수신거부:웹설정),"404,421",1.31%,0.00%
2026. 4. 13,8:40,WEB,카탈로그,식품,현대톡마트,안내,520원,😋 입이 심심할 때 오징어 다리를 쭈-욱!,"(광고)🦑 구룡포 반건조 오징어 10미 → 21,520원현대톡마트 이번주 [최대 52%] 할인이에요!(수신거부:웹설정)","380,443",1.18%,0.00%
2026. 4. 13,10:45,푸시,우수 임박,패션의류,VIP슈퍼패스_리마인드,안내,단순 안내,"✨ VIP 혜택, 이제 거의 다 왔어요!",(광고) 2건만 채우면 [플래티넘 등급 + 할인쿠폰 3종] 즉시 지급! 이번 기회 놓치지 마세요.👉 혜택 다시 보기(수신거부:앱설정),"4,257",0.87%,4.18%
2026. 4. 14,11:30,WEB,카탈로그,여행/레저,현대톡투어,안내,단순 안내,이번 여름 바캉스는 현대톡투어에서 예약해야 해요!,(광고)🌊오션뷰 숙박이 이 가격? 저렴하게 예약하고 주변에 자랑하세요! (수신거부:웹설정),"461,847",1.07%,0.00%
2026. 4. 14,10:10,푸시,우수 임박,기타,구매사은품 안내,안내,사은품/이벤트,🎁 {{custNm||고객}}님 사은품 신청하셨나요?,(광고) 오늘 신청이 마감돼요! ⏰ 마지막까지 놓친 혜택 없는지 지금 확인해 보세요  👉(수신거부:앱설정),"1,174",3.15%,7.41%
2026. 4. 14,10:15,푸시,골드 상위,기타,구매사은품 안내,안내,사은품/이벤트,🎁 {{custNm||고객}}님 사은품 신청하셨나요?,(광고) 오늘 신청이 마감돼요! ⏰ 마지막까지 놓친 혜택 없는지 지금 확인해 보세요  👉(수신거부:앱설정),"9,984",3.79%,5.79%
2026. 4. 14,10:17,푸시,골드 하위,기타,구매사은품 안내,안내,사은품/이벤트,🎁 {{custNm||고객}}님 사은품 신청하셨나요?,(광고) 오늘 신청이 마감돼요! ⏰ 마지막까지 놓친 혜택 없는지 지금 확인해 보세요  👉(수신거부:앱설정),"20,045",2.59%,4.14%
2026. 4. 14,10:12,푸시,콜드 유저,기타,구매사은품 안내,안내,사은품/이벤트,🎁 {{custNm||고객}}님 사은품 신청하셨나요?,(광고) 오늘 신청이 마감돼요! ⏰ 마지막까지 놓친 혜택 없는지 지금 확인해 보세요  👉(수신거부:앱설정),"10,089",2.26%,3.30%
2026. 4. 14,13:00,친구톡,우수 임박,패션의류,VIP슈퍼패스_리마인드(최종),안내,100% ,[현대홈쇼핑],"🎉 {{custNm||고객}}님, VIP 승급 기회가 '내일' 종료됩니다!우수고객으로 가는 가장 빠른 방법,'VIP 슈퍼패스' 미션 완료하셨나요?딱 [2건만 주문하면]행사 종료 2일 후 플래티넘(VIP) 등급으로 자동 승급됩니다!■ 행사 종료일 : ~4/15(수)까지■ 우수고객(플래티넘) 혜택- 시크릿 라이브 초대 & VIP 전용 특가- 매일 100% 당첨 특별 이벤트 참여권- 플래티넘 전용 할인쿠폰 지급지금 바로 혜택 확인하고 다음주부터 VIP가 되어보세요!■ 오늘의 구매 팁!아직 구매를 망설이시는 분들께서는 [보물상자] 확인 후 구매해 보세요!","4,128",3.56%,3.63%
2026. 4. 14,13:00,문자,우수 임박,패션의류,VIP슈퍼패스_리마인드(최종),안내,100% ,[현대홈쇼핑],"(광고)[현대홈쇼핑]VIP 승급 기회가 '내일' 종료됩니다!{{custNm||고객}}님, 우수고객으로 가는 가장 빠른 방법,'VIP 슈퍼패스' 미션 완료하셨나요?딱 [2건만 주문하면] 행사 종료 2일 후 플래티넘(VIP) 등급으로 자동 승급됩니다!■ VIP 슈퍼패스 혜택 확인→ hmall.kr/ECIkoT■ 플래티넘(VIP) 등급 혜택- 시크릿 라이브 초대 & VIP 전용 특가- 매일 100% 당첨 특별 이벤트 참여권- 플래티넘 전용 할인쿠폰 지급■ 행사 종료일 : ~4/15(수)까지■ 오늘의 구매 팁!아직 구매를 망설이시는 분들께서는 [보물상자] 확인 후 구매해 보세요!→ hmall.kr/EFIJ0n지금 바로 혜택 확인하고 다음주부터 VIP가 되어보세요!무료수신거부 : 080-355-0000","2,126",2.40%,2.82%
2026. 4. 14,17:30,푸시,골드 상위,기타,보물상자_적립금 지급,안내,100% ,"🗝️ {{custNm||고객}}님, 오늘 [1만원] 받으셔야죠?",(광고)💸 현금처럼 사용 가능한 랜덤 적립금 [최대 1만원] 놓치지 마세요! 참여 고객 전원 100% 당첨 되는 이벤트! 딱 오늘까지만 진행해요⏰(수신거부:앱설정),"48,170",2.35%,3.61%
2026. 4. 14,17:45,푸시,골드 하위,기타,보물상자_적립금 지급,안내,100% ,"🗝️ {{custNm||고객}}님, 오늘 [1만원] 받으셔야죠?",(광고)💸 현금처럼 사용 가능한 랜덤 적립금 [최대 1만원] 놓치지 마세요! 참여 고객 전원 100% 당첨 되는 이벤트! 딱 오늘까지만 진행해요⏰(수신거부:앱설정),"141,647",0.95%,1.63%
2026. 4. 14,18:30,푸시,콜드 유저,기타,보물상자_적립금 지급,안내,100% ,"🗝️ {{custNm||고객}}님, 오늘 [1만원] 받으셔야죠?",(광고)💸 현금처럼 사용 가능한 랜덤 적립금 [최대 1만원] 놓치지 마세요! 참여 고객 전원 100% 당첨 되는 이벤트! 딱 오늘까지만 진행해요⏰(수신거부:앱설정),"99,365",0.70%,1.02%
2026. 4. 14,12:30,푸시,실버 고객,기타,보물상자,안내,100% ,⏰ 보물상자 1만원 오늘까지 드려요!,(광고)💸현금처럼 사용 가능한 랜덤 적립금 [최대 1만원] 도전하셔야죠? 참여 고객 전원 100% 당첨 되는 이벤트! 지금 바로 확인해 보세요 👉(수신거부:앱설정),"105,102",0.96%,1.06%
2026. 4. 15,18:30,푸시,우수 임박,등급/혜택,VIP슈퍼패스_리마인드(최종),안내,단순 안내,🛬 {{custNm||고객}}님 진짜 다 왔어요!!,(광고) [VIP 등급] 달성까지 딱 한 걸음 남았어요! 홈 화면에서 【수요폭발】 룰렛 돌리고 이번 달 도전을 성공해 보세요!(수신거부:앱설정),"1,013",2.67%,10.07%
2026. 4. 15,15:07,푸시,카탈로그,식품,현대톡마트_AUID_NO,안내,단순 안내,⏰현대톡마트 타임세일 → [🐟=OOO원],(광고) 약 8시간 뒤에 종료되는 반건조 황금빛 박대의 특별할인 가격이 궁금하시다면 지금 바로 입장해 주세요! 👉(수신거부:앱설정),"30,841",0.63%,2.48%
2026. 4. 15,15:20,푸시,카탈로그,식품,현대톡마트_AUID_YES,안내,단순 안내,⏰현대톡마트 타임세일 → [🐟=OOO원],(광고) 약 8시간 뒤에 종료되는 반건조 황금빛 박대의 특별할인 가격이 궁금하시다면 지금 바로 입장해 주세요! 👉(수신거부:앱설정),"17,616",0.37%,2.71%
2026. 4. 15,16:15,푸시,외부고객,기타,당월참여_현대카드할인안내,안내,5% 할인,To. 현대카드 보유 고객님께💌,(광고) 4/15일 오늘의 운세 : 현대카드로 추가 5% 할인 받아서 득템 할 수 있습니다. 할인 받으면 완전 살 만한 상품들을 지금 확인해 보세요👉(수신거부:앱설정),"3,677",3.64%,8.32%
2026. 4. 15,18:15,푸시,골드 전체,기타,현대카드할인안내,안내,5% 할인,To. 현대카드 보유 고객님께💌,(광고) 4/15일 오늘의 운세 : 현대카드로 추가 5% 할인 받아서 득템 할 수 있습니다. 할인 받으면 완전 살 만한 상품들을 지금 확인해 보세요👉(수신거부:앱설정),"31,048",0.64%,1.83%
2026. 4. 15,14:20,WEB,카탈로그,식품,현대톡마트,안내,"2,600원",현대톡마트에서 오늘만 이 가격!「🐟박대 = 🎊대박」,"(광고) 반건조 황금빛 박대 특대 1마리에 2,600원! ⏰할인 종료까지 10시간이 채 안 남았어요! (수신거부:웹설정)","231,058",1.48%,0.00%
2026. 4. 16,9:10,친구톡,우수 임박,기타,매거진H_와이드아이템리스트,안내,단순 안내,[현대홈쇼핑],와이드아이템리스트형,"3,999",1.03%,2.78%
2026. 4. 16,9:45,친구톡,골드 상위,기타,매거진H_와이드아이템리스트,안내,단순 안내,[현대홈쇼핑],와이드아이템리스트형,"58,865",0.92%,1.57%
2026. 4. 16,9:55,친구톡,골드 하위,기타,매거진H_와이드아이템리스트,안내,단순 안내,[현대홈쇼핑],와이드아이템리스트형,"89,830",0.66%,1.23%
2026. 4. 16,10:15,친구톡,콜드 유저,기타,매거진H_와이드아이템리스트,안내,단순 안내,[현대홈쇼핑],와이드아이템리스트형,"43,980",0.60%,1.00%
2026. 4. 16,12:40,친구톡,카탈로그,기타,현대톡마트,안내,단순 안내,[현대홈쇼핑],캐러셀피드형,"14,887",0.46%,2.05%
2026. 4. 16,12:40,문자,카탈로그,식품,현대톡마트,안내,"26,000원",[현대홈쇼핑],"(광고) [현대홈쇼핑][최대 71%] 할인, {{custNm||고객}}님만을 위한 현대톡마트! 매일 하루씩 바뀌는 단 하나의 특가상품까지 놓치지 마세요!■ 4/16(목) 특가 : 【1++ 한우】→ hmall.kr/Ebjru4■ 현대톡마트 입장하기→ hmall.kr/ATwUCh■ 이번주 놓치면 안 되는 상품- 반건조 황금빛 박대 특대 10미 26,000원- 제주 카라향 1KG(中) 10,900원- 미끄럼방지 철제 옷걸이 40P 12,900원- [2세트 구매시 2KG 추가 증정]알뜰 부사 4KG 15,900원- 통영 활멍게 3KG 9,500원■ 유의사항- 본 행사는 당사의 사정 또는 상품의 조기품절로 인해 사전 고지 없이 변경 혹은 조기 종료될 수 있습니다.무료수신거부 : 080-355-0000","20,019",0.32%,2.37%
2026. 4. 16,10:40,WEB,카탈로그,식품,현대톡마트,안내,984원,현대톡마트에서 오늘만 이 가격!「1++ 한우 모둠」,"(광고) 100g에 4,984원이에요!! 😱손이 빠른 분들에게만 선착순 특가! 지금 바로 클릭해서 혜택을 쟁취해 보세요! ✨(수신거부:웹설정)","462,977",1.20%,0.00%
2026. 4. 16,14:40,푸시,골드 상위,식품,현대톡마트_한우,안내,984원,오늘만 이 가격! 「1++ 한우 모둠」,"(광고) 100g에 4,984원이에요!! 😱 손이 빠른 분들에게만 선착순 특가! 지금 바로 클릭하고 혜택을 쟁취해 보세요! ✨(수신거부:앱설정)","17,745",0.79%,2.37%
